AssetID,Hostname,IP,OS,LastScannedAt,IsStale,LastSeenAt
176936,DSPWP001-101072,10.101.72.10,,NULL,1,2026-03-12 16:07:10.2566667
176937,DSPWP001-101066,10.101.66.10,,NULL,1,2026-03-12 16:07:10.2866667
176938,DSPWP006-101090,10.101.90.18,,NULL,1,2026-03-12 16:07:10.3300000
176939,DSPWP006-101068,10.101.68.27,,NULL,1,2026-03-12 16:07:10.3566667
176940,XASWP001-101066,10.101.66.7,,NULL,1,2026-03-12 16:07:10.3433333
176941,XASWP001-101048,10.101.48.15,,NULL,1,2026-03-12 16:07:10.3833333
176942,XASWP001-101054,10.101.54.4,,NULL,1,2026-03-12 16:07:10.3700000
176943,DSPWP001-101064,10.101.64.12,,NULL,1,2026-03-12 16:07:10.4266667
176944,XASWP005-101050,10.101.50.9,,NULL,1,2026-03-12 16:07:10.3966667
176945,DSPWP001-101048,10.101.48.13,,NULL,1,2026-03-12 16:07:10.4400000
176946,DSPWP011-101050,10.101.50.24,,NULL,1,2026-03-12 16:07:10.4100000
176947,XASWP004-101050,10.101.50.7,,NULL,1,2026-03-12 16:07:10.4533333
176948,DSPWP007-101050,10.101.50.16,,NULL,1,2026-03-12 16:07:10.4666667
176949,XASWP008-101050,10.101.50.21,,NULL,1,2026-03-12 16:07:10.5433333
176950,XASWP001-101050,10.101.50.6,,NULL,1,2026-03-12 16:07:10.4833333
176951,XASWP001-101078,10.101.78.7,,NULL,1,2026-03-12 16:07:10.4966667
